num,address,point/0,point/1
578,"198095, Город Санкт-Петербург, Кировский район, муниципальное образование муниципальный округ Нарвский округ, ул. Швецова, д. 22, СПб ГБО  УСПО Петровский колледж",,
579,"198095, Город Санкт-Петербург, Кировский район, муниципальное образование муниципальный округ Нарвский округ, ул. Маршала Говорова, д. 34, (Центр детского и юношеского творчества)",,
580,"198097, Город Санкт-Петербург, Кировский район, муниципальное образование муниципальный округ Нарвский округ, пер. Огородный, д.9 лит.А, (Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №388 Кировского района Санкт-Петербурга)",,
581,"198097, Город Санкт-Петербург, Кировский район, муниципальное образование муниципальный округ Нарвский округ, пер. Огородный, д.9 лит.А, (Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №388 Кировского района Санкт-Петербурга)",,
582,"198095, Город Санкт-Петербург, Кировский район, муниципальное образование муниципальный округ Нарвский округ, пр. Стачек, д.5 лит.А (Государственное бюджетное общеобразовательное учреждение лицей №384 Кировского района Санкт-Петербурга)",,
583,"198099, Город Санкт-Петербург, Кировский район, муниципальное образование муниципальный округ Нарвский округ, ул. Промышленная, д.18/2 лит.А  (Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа  №608 Кировского района Санкт-Петербурга)",,
584,"198095, Город Санкт-Петербург, Кировский район, муниципальное образование муниципальный округ Нарвский округ, ул. Зои Космодемьянской, д.4 лит.А (Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 381 Кировского района Санкт-Петербурга)",,
585,"198095, Город Санкт-Петербург, Кировский район, муниципальное образование муниципальный округ Нарвский округ, ул. Зои Космодемьянской, д.4 лит.А (Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 381 Кировского района Санкт-Петербурга)",,
586,"198099, Город Санкт-Петербург, Кировский район, муниципальное образование муниципальный округ Нарвский округ, ул. Промышленная, д.18/2 лит.А, ( (Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа  №608 Кировского района Санкт-Петербурга)",,
587,"198097, Город Санкт-Петербург, Кировский район, муниципальное образование муниципальный округ Нарвский округ, ул. Турбинная, д.50 лит.А, Государственное бюджетное образовательное учреждение центр образования №162 Кировского района",,
588,"198035, Город Санкт-Петербург, Кировский район, муниципальное образование муниципальный округ Морские ворота, Межевой канал, д.6, (ФГОУВПО «Санкт-Петербургский государственный университет водных коммуникаций)",,
589,"198035, Город Санкт-Петербург, Кировский район, муниципальное образование муниципальный округ Морские ворота, Межевой канал, д.6, (ФГОУВПО «Санкт-Петербургский государственный университет водных коммуникаций»",,
590,"198184, Город Санкт-Петербург, Кировский район, муниципальное образование муниципальный округ Морские ворота, Канонерский остров, д.32 литер Б, (Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №379 Кировского района Санкт-Петербурга)",,
591,"198184, Город Санкт-Петербург, Кировский район, муниципальное образование муниципальный округ Морские ворота, Канонерский остров, д.32 литер Б, (Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №379 Кировского района Санкт-Петербурга)",,
592,"198096, Город Санкт-Петербург, Кировский район, муниципальное образование муниципальный округ Автово, ул. Кронштадтская, д.7 лит.А, (Государственное бюджетное общеобразовательное учреждение лицей №389 «Центр экологического образования» Кировского района Санкт-Петербург)",59.8714436,30.2553863
593,"198096, Город Санкт-Петербург, Кировский район, муниципальное образование муниципальный округ Автово, ул. Кронштадтская, д.7 лит.А, ((Государственное бюджетное общеобразовательное учреждение лицей №389 «Центр экологического образования» Кировского района Санкт-Петербурга)",,
594,"198152, Город Санкт-Петербург, Кировский район, муниципальное образование муниципальный округ Автово, ул. Краснопутиловская, д.22 лит.А, (Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №501 с углубленным изучением предмета информатики и информационно- коммуникационных технологий Кировского района Санкт-Петербурга)",,
595,"198096, Город Санкт-Петербург, Кировский район, муниципальное образование муниципальный округ Автово, ул. Маринеско, д.7 лит.А, (Государственное бюджетное специальное (коррекционное) общеобразовательное учреждение для обучающихся воспитанников с ограниченными возможностями здоровья специальная (коррекционная) общеобразовательная VII вида школа № 480  Кировского района)",,
596,"198096, Город Санкт-Петербург, Кировский район, муниципальное образование муниципальный округ Автово, ул. Маринеско, д.7 лит.А, (Государственное бюджетное специальное (коррекционное) общеобразовательное учреждение для обучающихся воспитанников с ограниченными возможностями здоровья специальная (коррекционная) общеобразовательная VII вида школа № 480  Кировского района)",,
597,"198188, Город Санкт-Петербург, Кировский район, муниципальное образование муниципальный округ Автово, ул. Маршала Говорова, д.9, (Государственное бюджетное общеобразовательное учреждение Гимназия №397 Кировского района Санкт-Петербурга имени Г.В.Старовойтовой)",,
598,"198152, Город Санкт-Петербург, Кировский район, муниципальное образование муниципальный округ Автово, ул. Краснопутиловская, д.2, (Городской детско-юношеский спортивный центр)",,
599,"198152, Город Санкт-Петербург, Кировский район, муниципальное образование муниципальный округ Автово, ул. Зайцева, д.14 лит.А, (Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №386 Кировского района Санкт-Петербурга)",,
600,"198096, Город Санкт-Петербург, Кировский район, муниципальное образование муниципальный округ Автово, ул. Кронштадтская, д.5,СПб ГБПОУ «Колледж судостроения и прикладных технологий»",59.873261,30.254079
601,"198152, Город Санкт-Петербург, Кировский район, муниципальное образование муниципальный округ Автово, ул. Зайцева, д.14 лит.А, (Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №386 Кировского района Санкт-Петербурга)",,
602,"198188, Город Санкт-Петербург, Кировский район, муниципальное образование муниципальный округ Автово, ул. Маршала Говорова, д.18, СПб ГБПОУ Промышленно-технологический колледж",,
603,"198188, Город Санкт-Петербург, Кировский район, муниципальное образование муниципальный округ Автово, ул. Маршала Говорова, д.9, (Государственное бюджетное общеобразовательное учреждение Гимназия №397 Кировского района Санкт-Петербурга имени Г.В.Старовойтовой)",,
604,"198188, Город Санкт-Петербург, Кировский район, муниципальное образование муниципальный округ Автово, ул. Новостроек, д.26 лит.А, (Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №501 с углубленным изучением предмета информатики Кировского района Санкт-Петербурга)",,
605,"198152, Город Санкт-Петербург, Кировский район, муниципальное образование муниципальный округ Автово, ул. Краснопутиловская, д.22, ( (Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №501 с углубленным изучением предмета информатики и информационно- коммуникационных технологий Кировского района Санкт-Петербурга)",,
606,"198188, Город Санкт-Петербург, Кировский район, муниципальное образование муниципальный округ Автово, ул. Зайцева, д.28, ГБО УСПО СПб Медицинский колледж №1",,
607,"198152, Город Санкт-Петербург, Кировский район, муниципальное образование муниципальный округ Автово, ул. Примакова, д.10, ГБОУСПО Педагогический колледж №1  им. Н.А. Некрасова СПб",,
608,"198096, Город Санкт-Петербург, Кировский район, муниципальное образование муниципальный округ Автово, ул. Автовская, д.5, (Государственное бюджетное общеобразовательное учреждение лицей №393 Кировского района Санкт-Петербурга)",59.8666005,30.2677632
609,"198096, Город Санкт-Петербург, Кировский район, муниципальное образование муниципальный округ Автово, ул. Автовская, д.5, (Государственное бюджетное общеобразовательное учреждение лицей №393 Кировского района Санкт-Петербурга)",59.8666005,30.2677632
610,"198096, Город Санкт-Петербург, Кировский район, муниципальное образование муниципальный округ Автово, ул. Автовская, д.5, (Государственное бюджетное общеобразовательное учреждение лицей №393 Кировского района Санкт-Петербурга)",59.8666005,30.2677632
611,"198216, Город Санкт-Петербург, Кировский район, муниципальное образование муниципальный округ Княжево, пр. Ленинский, д.124 к.2, (Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №481 с углубленным изучением немецкого языка Кировского района Санкт-Петербурга)",,
612,"198216, Город Санкт-Петербург, Кировский район, муниципальное образование муниципальный округ Княжево, пр. Ленинский, д.124 к.2, (Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №481 с углубленным изучением немецкого языка Кировского района Санкт-Петербурга)",,
613,"198216, Город Санкт-Петербург, Кировский район, муниципальное образование муниципальный округ Княжево, пр. Ленинский, д.124 к.2, (Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №481 с углубленным изучением немецкого языка Кировского района Санкт-Петербурга)",,
614,"198216, Город Санкт-Петербург, Кировский район, муниципальное образование муниципальный округ Княжево, пр. Трамвайный, д.22 лит.А, (Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 269 Кировского района Санкт-Петербурга)",,
615,"198216, Город Санкт-Петербург, Кировский район, муниципальное образование муниципальный округ Княжево, пр. Трамвайный, д.22 лит.А, (Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 269 Кировского района Санкт-Петербурга)",,
616,"198216, Город Санкт-Петербург, Кировский район, муниципальное образование муниципальный округ Княжево, пр. Ленинский, д.133 к.4 лит.А, (Дворец детского творчества Кировского района)",,
617,"198216, Город Санкт-Петербург, Кировский район, муниципальное образование муниципальный округ Княжево, пр. Ленинский, д.123 к.4 лит.А, (Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №503 Кировского района Санкт-Петербурга)",,
618,"198216, Город Санкт-Петербург, Кировский район, муниципальное образование муниципальный округ Княжево, пр. Ленинский, д.123 к.4 лит.А, (Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №503 Кировского района Санкт-Петербурга)",,
619,"198216, Город Санкт-Петербург, Кировский район, муниципальное образование муниципальный округ Княжево, Бульвар Новаторов, д.40 лит.А, (Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №538 с углубленным изучением информационных технологий  Кировского района Санкт-Петербурга)",,
620,"198216, Город Санкт-Петербург, Кировский район, муниципальное образование муниципальный округ Княжево, Бульвар Новаторов, д.40 лит.А, (Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №538 с углубленным изучением информационных технологий  Кировского района Санкт-Петербурга)",,
621,"198216, Город Санкт-Петербург, Кировский район, муниципальное образование муниципальный округ Княжево, Бульвар Новаторов, д.40 лит.А, (Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №538 с углубленным изучением информационных технологий  Кировского района Санкт-Петербурга)",,
622,"198216, Город Санкт-Петербург, Кировский район, муниципальное образование муниципальный округ Княжево, Бульвар Новаторов, д.43, (Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №504 с углубленным изучением английского языка Кировского района т-Петербурга)",,
623,"198216, Город Санкт-Петербург, Кировский район, муниципальное образование муниципальный округ Княжево, Бульвар Новаторов, д.43, (Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №504 с углубленным изучением английского языка Кировского района т-Петербурга)",,
624,"198215, Город Санкт-Петербург, Кировский район, муниципальное образование муниципальный округ Княжево, ул. Подводника Кузьмина, д.52 лит.А, (Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №539 с углубленным изучением испанского языка Кировского района Санкт-Петербурга)",,
625,"198215, Город Санкт-Петербург, Кировский район, муниципальное образование муниципальный округ Княжево, ул. Подводника Кузьмина, д.52 лит.А, (Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №539 с углубленным изучением испанского языка Кировского района Санкт-Петербурга)",,
626,"198215, Город Санкт-Петербург, Кировский район, муниципальное образование муниципальный округ Княжево, пр. Народного Ополчения, д.103, (Государственное бюджетное общеобразовательное учреждение Гимназия  №248 Кировского района Санкт-Петербурга)",,
627,"198215, Город Санкт-Петербург, Кировский район, муниципальное образование муниципальный округ Княжево, пр. Народного Ополчения, д.103, (Государственное бюджетное общеобразовательное учреждение Гимназия  №248 Кировского района Санкт-Петербурга)",,
628,"198255, Город Санкт-Петербург, Кировский район, муниципальное образование муниципальный округ Княжево, пр. Ветеранов, д.14 лит.А, (Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа  №277 Кировского района Санкт-Петербурга)",,
629,"198255, Город Санкт-Петербург, Кировский район, муниципальное образование муниципальный округ Княжево, пр. Ветеранов, д.14 лит.А, (Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа  №277 Кировского района Санкт-Петербурга)",,
630,"198255, Город Санкт-Петербург, Кировский район, муниципальное образование муниципальный округ Княжево, пр. Ветеранов, д.14 лит.А, (Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа  №277 Кировского района Санкт-Петербурга)",,
631,"198262, Город Санкт-Петербург, Кировский район, муниципальное образование муниципальный округ Княжево, пр. Дачный, д.34 к.2 лит.А, (Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа  №274 с углубленным изучением иностранных языков  Кировского района Санкт-Петербурга)",,
632,"198262, Город Санкт-Петербург, Кировский район, муниципальное образование муниципальный округ Княжево, пр. Дачный, д.34 к.2 лит.А, (Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа  №274 с углубленным изучением иностранных языков  Кировского района Санкт-Петербурга)",,
901,"195273, Город Санкт-Петербург, Красногвардейский район, муниципальное образование муниципальный округ Полюстрово, Пискаревский проспект, д.125, (здание ООО""""Петербургская топливная компания"""")",,
902,"195273, Город Санкт-Петербург, Красногвардейский район, муниципальное образование муниципальный округ Полюстрово, Пискаревский проспект, д.125, (здание ООО""""Петербургская топливная компания"""")",,
903,"195067, Город Санкт-Петербург, Красногвардейский район, муниципальное образование муниципальный округ Полюстрово, проспект Маршала Блюхера, д.44, корп.2, (здание школы № 521)",,
904,"195067, Город Санкт-Петербург, Красногвардейский район, муниципальное образование муниципальный округ Полюстрово, проспект Маршала Блюхера, д.44, корп.2, (здание школы № 521)",,
905,"195067, Город Санкт-Петербург, Красногвардейский район, муниципальное образование муниципальный округ Полюстрово, проспект Маршала Блюхера, д.44, корп.2, (здание школы № 521)",,
906,"195067, Город Санкт-Петербург, Красногвардейский район, муниципальное образование муниципальный округ Полюстрово, улица Маршала Тухачевского, д.29 (здание школы № 180)",,
907,"195067, Город Санкт-Петербург, Красногвардейский район, муниципальное образование муниципальный округ Полюстрово, улица Маршала Тухачевского, д.29 (здание школы № 180)",,
908,"195067, Город Санкт-Петербург, Красногвардейский район, муниципальное образование муниципальный округ Полюстрово, улица Маршала Тухачевского, д.29 (здание школы № 180)",,
909,"195067, Город Санкт-Петербург, Красногвардейский район, муниципальное образование муниципальный округ Полюстрово, улица Маршала Тухачевского, д.29 (здание школы № 180)",,
910,"195253, Город Санкт-Петербург, Красногвардейский район, муниципальное образование муниципальный округ Полюстрово, улица Стасовой, д.4, корп.2 (здание школы № 188)",59.97110199999999,30.4347793
911,"195253, Город Санкт-Петербург, Красногвардейский район, муниципальное образование муниципальный округ Полюстрово, улица Стасовой, д.4, корп.2 (здание школы № 188)",59.97110199999999,30.4347793
912,"195253, Город Санкт-Петербург, Красногвардейский район, муниципальное образование муниципальный округ Полюстрово, улица Стасовой, д.4, корп.2 (здание школы № 188)",59.97110199999999,30.4347793
913,"195253, Город Санкт-Петербург, Красногвардейский район, муниципальное образование муниципальный округ Полюстрово, улица Маршала Тухачевского, д.17 (здание школы №188)",,
914,"195253, Город Санкт-Петербург, Красногвардейский район, муниципальное образование муниципальный округ Полюстрово, улица Маршала Тухачевского, д.17 (здание школы №188)",,
915,"195253, Город Санкт-Петербург, Красногвардейский район, муниципальное образование муниципальный округ Полюстрово, улица Маршала Тухачевского, д.17 (здание школы №188)",,
916,"195067, Город Санкт-Петербург, Красногвардейский район, муниципальное образование муниципальный округ Полюстрово, улица Маршала Тухачевского, д.17 (здание школы № 188)",,
917,"195426, Город Санкт-Петербург, Красногвардейский район, муниципальное образование муниципальный округ Полюстрово, Пискаревский проспект, д.13 (здание школы № 143)",,
918,"195426, Город Санкт-Петербург, Красногвардейский район, муниципальное образование муниципальный округ Полюстрово, Пискаревский проспект, д.13 (здание школы № 143)",,
919,"195426, Город Санкт-Петербург, Красногвардейский район, муниципальное образование муниципальный округ Полюстрово, Пискаревский проспект, д.13 (здание школы № 143)",,
920,"195426, Город Санкт-Петербург, Красногвардейский район, муниципальное образование муниципальный округ Полюстрово, Пискаревский проспект, д.13 (здание школы № 143)",,
921,"195027, Город Санкт-Петербург, Красногвардейский район, муниципальное образование муниципальный округ Большая Охта, Шепетовская улица, д.5 (здание школы № 515)",,
922,"195027, Город Санкт-Петербург, Красногвардейский район, муниципальное образование муниципальный округ Большая Охта, Шепетовская улица, д.5 (здание школы № 515)",,
923,"195027, Город Санкт-Петербург, Красногвардейский район, муниципальное образование муниципальный округ Большая Охта, Большеохтинский проспект, д.11, корп.2 (здание детско-юношеского центра «Красногвардеец»)",,
924,"195027, Город Санкт-Петербург, Красногвардейский район, муниципальное образование муниципальный округ Большая Охта, Большеохтинский проспект, д.11, корп.2 (здание детско-юношеского центра «Красногвардеец»)",,
925,"195027, Город Санкт-Петербург, Красногвардейский район, муниципальное образование муниципальный округ Большая Охта, Большеохтинский проспект, д.18 (здание школы № 140)",,
926,"195027, Город Санкт-Петербург, Красногвардейский район, муниципальное образование муниципальный округ Большая Охта, Большеохтинский проспект, д.18 (здание школы № 140)",,
927,"195027, Город Санкт-Петербург, Красногвардейский район, муниципальное образование муниципальный округ Большая Охта, Большая Пороховская улица, д.8 (здание школы № 129)",,
928,"195027, Город Санкт-Петербург, Красногвардейский район, муниципальное образование муниципальный округ Большая Охта, Большая Пороховская улица, д.8 (здание школы № 129)",,
929,"195176, Город Санкт-Петербург, Красногвардейский район, муниципальное образование муниципальный округ Большая Охта, Панфилова улица, д.23 (здание центра детского и юношеского творчества """"Охта"""")",,
930,"195176, Город Санкт-Петербург, Красногвардейский район, муниципальное образование муниципальный округ Большая Охта, Панфилова улица, д.23 (здание центра детского и юношеского творчества """"Охта"""")",,
931,"195176, Город Санкт-Петербург, Красногвардейский район, муниципальное образование муниципальный округ Большая Охта, Синявинская улица, д.15 (здание школы № 143)",,
932,"195176, Город Санкт-Петербург, Красногвардейский район, муниципальное образование муниципальный округ Большая Охта, Синявинская улица, д.15 (здание школы № 143)",,
933,"195176, Город Санкт-Петербург, Красногвардейский район, муниципальное образование муниципальный округ Большая Охта, Металлистов проспект, д.23 (здание школы № 160)",,
934,"195176, Город Санкт-Петербург, Красногвардейский район, муниципальное образование муниципальный округ Большая Охта, Металлистов проспект, д.23 (здание школы № 160)",,
935,"195176, Город Санкт-Петербург, Красногвардейский район, муниципальное образование муниципальный округ Большая Охта, Большая Пороховская улица, д.38 (здание школы № 532)",,
936,"195176, Город Санкт-Петербург, Красногвардейский район, муниципальное образование муниципальный округ Большая Охта, Большая Пороховская улица, д.38 (здание школы № 532)",,
937,"195248, Город Санкт-Петербург, Красногвардейский район, муниципальное образование муниципальный округ Большая Охта, шоссе Революции, д.35, корп.5 (здание школы № 160)",,
938,"195248, Город Санкт-Петербург, Красногвардейский район, муниципальное образование муниципальный округ Большая Охта, шоссе Революции, д.35, корп.5 (здание школы № 160)",,
939,"195248, Город Санкт-Петербург, Красногвардейский район, муниципальное образование муниципальный округ Большая Охта, Петра Смородина улица, д.10 (здание школы № 133)",,
940,"Город Санкт-Петербург, Красногвардейский район, муниципальное образование муниципальный округ Большая Охта, Петра Смородина улица, д.10 (здание школы № 133)",59.9569642,30.4435149
941,"195272, Город Санкт-Петербург, Красногвардейский район, муниципальное образование муниципальный округ Малая Охта, Весенняя улица, д.10 (здание школы № 499)",,
942,"195272, Город Санкт-Петербург, Красногвардейский район, муниципальное образование муниципальный округ Малая Охта, Весенняя улица, д.10 (здание школы № 499)",,
943,"195112, Город Санкт-Петербург, Красногвардейский район, муниципальное образование муниципальный округ Малая Охта, Перевозный переулок, д.19 (здание лицея № 533)",59.931707,30.413352
944,"195112, Город Санкт-Петербург, Красногвардейский район, муниципальное образование муниципальный округ Малая Охта, Перевозный переулок, д.19 (здание лицея № 533)",59.931707,30.413352
945,"195112, Город Санкт-Петербург, Красногвардейский район, муниципальное образование муниципальный округ Малая Охта, Новочеркасский проспект, д.31 (здание лицея № 533)",59.9356287,30.4051319
946,"195196, Город Санкт-Петербург, Красногвардейский район, муниципальное образование муниципальный округ Малая Охта, Стахановцев улица, д.15, корп.2 (здание школы № 152)",59.9356287,30.4051319
947,"195196, Город Санкт-Петербург, Красногвардейский район, муниципальное образование муниципальный округ Малая Охта, Стахановцев улица, д.15, корп.2 (здание школы № 152)",59.9356287,30.4051319
948,"195112, Город Санкт-Петербург, Красногвардейский район, муниципальное образование муниципальный округ Малая Охта, Таллинская улица, д.18 (здание школы № 3)",59.9356287,30.4051319
949,"195112, Город Санкт-Петербург, Красногвардейский район, муниципальное образование муниципальный округ Малая Охта, Таллинская улица, д.26, корп.2 (здание лицея № 533)",59.9356287,30.4051319
950,"195112, Город Санкт-Петербург, Красногвардейский район, муниципальное образование муниципальный округ Малая Охта, Таллинская улица, д.26, корп.2 (здание лицея № 533)",59.9356287,30.4051319
951,"195213, Город Санкт-Петербург, Красногвардейский район, муниципальное образование муниципальный округ Малая Охта, Новочеркасский проспект, д.50, корп.3 (здание школы № 490)",59.9356287,30.4051319
952,"195213, Город Санкт-Петербург, Красногвардейский район, муниципальное образование муниципальный округ Малая Охта, Новочеркасский проспект, д.50, корп.3 (здание школы № 490)",59.9356287,30.4051319
953,"195213, Город Санкт-Петербург, Красногвардейский район, муниципальное образование муниципальный округ Малая Охта, Новочеркасский проспект, д.50, корп.3 (здание школы № 490)",59.9356287,30.4051319
954,"195213, Город Санкт-Петербург, Красногвардейский район, муниципальное образование муниципальный округ Малая Охта, Шаумяна проспект, д.36 (здание школы № 491)",,
955,"195213, Город Санкт-Петербург, Красногвардейский район, муниципальное образование муниципальный округ Малая Охта, Шаумяна проспект, д.36 (здание школы № 491)",,
956,"195213, Город Санкт-Петербург, Красногвардейский район, муниципальное образование муниципальный округ Малая Охта, Шаумяна проспект, д.36 (здание школы № 491)",,
957,"195213, Город Санкт-Петербург, Красногвардейский район, муниципальное образование муниципальный округ Малая Охта, Шаумяна проспект, д.36 (здание школы № 491)",,
960,"195273, Город Санкт-Петербург, Красногвардейский район, муниципальное образование муниципальный округ Полюстрово, Маршака проспект, д.24, корп.2, лит.А (здание школы №191)",,
